eid	pid	name	entity
5823	314688	aprende-ingles-con-crowdlearn	314688
5824	662038	apostrophe	662038
5825	933776	cual-es-la-diferencia	933776
5826	661750	american-english-for-french-speakers	661750
5827	46738	conversational-spanish-made-easy	46738
5828	10449	spanish-101-beginning-spanish-spanish-for-beginners	10449
5829	776330	basic-spanish	776330
5830	732006	how-to-self-study-spanish-online	732006
5831	918262	3-minute-spanish-course-1	918262
5832	1211734	free-spanish-learn-spanish-effortlessly	1211734
5833	456302	acoreanate-para-topik-curso-i-online-korean-class-coreano	456302
5834	61609	conversational-spanish-learn-to-speak-spanish-in-no-time	61609
5835	1083650	idioma-espanol-pro-tildes-y-signos-de-puntuacion	1083650
5836	846430	speak-spanish	846430
5837	831488	a-z-guide-to-pronouncing-spanish-like-a-native	831488
5838	1014042	spanish-vocab	1014042
5839	1000624	aprendeduo	1000624
5840	339906	german-made-simple	339906
5841	1030682	german-course-for-beginners-learn-german	1030682
5842	685910	perfect-your-german	685910
5843	718430	start_speaking_german_with_the_present_tense	718430
5844	647330	german_modal_verbs	647330
5845	917160	3-minute-german-course-1	917160
5846	511884	the-german-alphabet	511884
5847	607816	deutsch-intensiv-intensive-german-course-for-beginners	607816
5848	1065438	aleman-esencial	1065438
5849	943496	3-minute-german-full-course-1	943496
5850	86480	learnfrench	86480
5851	689134	an-intro-to-learning-french-through-stories-conversation	689134
5852	582720	conversational-french-made-easy	582720
5853	606590	improve-your-french-fluency-and-comprehension-with-stories	606590
5854	523138	intermediate-french-master-the-past-tenses	523138
5855	920114	3-minute-french-course-1	920114
5856	627556	aprenda-frances-curso-basico-geral-i	627556
5857	889378	improve-your-french-now	889378
5858	620926	japanese-n5-course	620926
5859	628588	online-japanese-beginner-course	628588
5860	47997	japanese-in-context	47997
5861	626542	japanese-in-14weeks	626542
5862	919772	sing-and-learn-japanese-1	919772
5863	875346	3-minute-portuguese-course-1	875346
5864	548762	o-alfabeto-arabe	548762
5865	292628	dc-level-1	292628
5866	746700	speaking-chinese-like-a-native-speaker-in-a-month-grade-one	746700
5867	715744	college-mandarin-chinese-course-on-your-own-beginning-level	715744
5868	260284	chinese-made-easy	260284
5869	763004	the-most-common-rules-in-chinese	763004
5870	151450	aprende-chino-gratis	151450
5871	420384	rou_russian_online_university_1	420384
5872	265556	russian-for-beginners-level-1	265556
5873	427266	phonetic	427266
5874	145854	russian-made-easy-accelerated-learning-for-russian	145854
5875	67640	russian-for-beginners-1	67640
5876	104738	russian-alphabet-mastery	104738
5877	260490	arabic-a21	260490
5878	113972	arabic-a11	113972
5879	656764	conversational-arabic-made-easy	656764
5880	661910	learn-spoken-arabic-with-the-nassra-arabic-method	661910
5881	98780	hebrew-alphabet	98780
5882	1013654	italian-course-for-beginners	1013654
5883	219576	survive-italy	219576
5884	920110	3-minute-italian-course-1	920110
5885	46169	language-learning-online-magnetic-memory	46169
5886	691826	learn-korean-speak-korean	691826
5887	659926	learn-how-to-speak-a-foreign-language-in-6-months	659926
5888	775240	swedish-made-easy	775240
5889	1121992	language-learning-but-which-one	1121992
5890	62606	cwamerican-sign-language-introduction	62606
5891	820978	swedish-made-easy-day-2	820978
5892	137230	the-secrets-to-drawing	137230
5893	838056	paint-realistic-watercolor-and-botanicals-studio-basics	838056
5894	381588	the-colored-pencil-course	381588
5895	1045092	the-art-and-science-of-drawing	1045092
5896	859702	how-to-improve-your-figure-drawing-step-by-step	859702
5897	278336	how-to-paint-abstracts	278336
5898	1065192	the-art-science-of-drawing-week-two-dynamic-mark-making	1065192
5899	382394	sketching-for-beginners	382394
5900	1071120	the-art-science-of-drawing-weeks-3-4-form-space	1071120
5901	633796	how-to-draw-and-color-backgrounds	633796
5902	72964	painting-for-the-petrified	72964
5903	476538	easy-origami-paper-crafts	476538
5904	743818	the-pen-and-ink-experience	743818
5905	504716	the-watercolor-workshop	504716
5906	1305243	introduction-to-fluid-art	1305243
5907	256750	how-to-draw-anime-people-and-bodies	256750
5908	850954	the-acrylic-painting-academy	850954
5909	183656	how-to-draw-manga-and-anime-faces-and-hair	183656
5910	187144	coloringcomics	187144
5911	635090	how-to-make-soap	635090
5912	481724	how-to-paint-with-manga-studio-5	481724
5913	514092	drawing-for-kids-learn-how-to-draw-cartoons-step-by-step	514092
5914	651388	calligraphy-the-basics	651388
5915	803952	creating-comic-book-faces-in-sketchbook-pro-8	803952
5916	294462	watercolor-painting-for-the-complete-beginner-first-steps	294462
5917	1034510	how-to-sew	1034510
5918	306742	the-secret-of-successful-color-mixing	306742
5919	210230	how-to-draw-animals	210230
5920	350224	the-ultimate-guide-to-lock-picking	350224
5921	909612	the-secret-to-your-paintings-success	909612
5922	212304	twelve-charcoal-drawing-techniques	212304
5923	17648	oil-acrylic-painting-techniques-and-color-theory	17648
5924	1001860	knitting-crash-course-learn-to-knit-it-now	1001860
5925	129324	shading-masters-the-ultimate-shading-course-for-artists	129324
5926	925164	origami-paper-crafts-elementary-course	925164
5927	182478	magic-tricks	182478
5928	309738	wagara-decorative-painting-free-course	309738
5929	774776	no-oil-cooking-recipes-no-cholesterol-fat-free-food	774776
5930	830160	make-the-best-pizza	830160
5931	1059138	making-the-perfect-cup-of-coffee	1059138
5932	899678	create-gourmet-vegetarian-salads-with-super-food-ingredients	899678
5933	863126	up-beet-cooking-fundamentals	863126
5934	735420	art-of-baking	735420
5935	933978	moroccan-recipes-cook-traditional-tajine	933978
5936	190614	blenders	190614
5937	1088446	the-world-of-wine-with-jancis-robinson-free-taster-course	1088446
5938	286450	becomeateamaster	286450
5939	180034	stonehurst-manor-7-most-popular-drinks-class	180034
5940	371916	learn-how-to-brew-beer-at-home-in-5-easy-steps	371916
5941	469860	cookthebesteggs	469860
5942	301358	how-to-bake-a-cake-victoria-sponge-free-lesson	301358
5943	23710	contouring	23710
5944	361978	mastering-airbnb-learn-from-sfs-top-host	361978
5945	1185838	digital-nomads-world-travel	1185838
5946	1239130	make-money-as-digital-nomads	1239130
5947	914070	paid-to-travel-the-world	914070
5948	267962	travel-hacking-cheap-smart-fun-travel	267962
5949	933870	10-simple-travel-hacks-that-will-save-you-thousands	933870
5950	628466	107-genius-travel-hacks-thatll-save-you-time-money-and-s	628466
5951	1007720	lifestyle-design-introduction-to-becoming-a-digital-nomad	1007720
5952	773104	travel-hacking-earn-free-flights-around-the-world	773104
5953	156696	travel-hacking-like-a-wizard-fly-for-free	156696
5954	221440	lifestyle-design-101-location-independence-world-travel	221440
5955	638908	hold-em-poker-strategy	638908
5956	496960	crush-online-micro-stakes-poker	496960
5957	523894	the-secret-of-strong-players	523894
5958	298466	chess-tactics-101	298466
5959	229098	chess-from-beginner-to-advanced-at-warp-speed	229098
5960	15267	aquaponic-gardening	15267
5961	525242	airbnb-class-for-entrepreneurs-and-freelancers	525242
5962	370058	certainteed-insulation-installation	370058
5963	381766	introduction-to-irrigation-and-sprinkler-systems	381766
5964	360248	simplife-practical-permaculture	360248
5965	707370	train-your-dog-to-walk-on-a-treadmill	707370
5966	1052924	como-vivir-basura-cero	1052924
5967	1312962	how-to-get-free-products-for-life	1312962
5968	1165772	building-a-high-traffic-profitable-blog	1165772
5969	998260	watch-live-tv-channel-movies-sports-on-android-phone-tablet	998260
5970	861684	open-my-money-vault-the-money-manifestation-formula	861684
5971	1100692	precraft100	1100692
5972	603500	protecting-yourself-online	603500
5973	431094	extreme-weather-101	431094
5974	527796	inspiration-driven-success-giving-life	527796
5975	597700	dealing-with-drought	597700
5976	671116	biblevirtuosity	671116
5977	586948	shoppingonline	586948
5978	671544	the-ultimate-google-adwords-training-course	671544
5979	821658	how-retargeting-works	821658
5980	914296	learn-digital-marketing-course	914296
5981	762202	google-adwords-certification	762202
5982	1270870	digital-marketing-masterclass	1270870
5983	989650	marketing-psychology-how-to-become-a-master-of-influence	989650
5984	293112	laser-targeted-traffic	293112
5985	1047227	digital-marketing-bootcamp-course	1047227
5986	934032	youtubemaster	934032
5987	847792	wordpress-training-course-video-tutorials	847792
5988	1272578	how-to-generate-passive-income-with-no-initial-funds	1272578
5989	733228	copywriting-the-psychology-of-your-irresistible-copywriting-offer	733228
5990	598764	how-to-build-your-email-list-with-mailpoet-mailchimp-aweber	598764
5991	745050	how-to-get-your-first-1000-customers	745050
5992	695140	how-to-promote-cpa-offers-with-bing-ads	695140
5993	1013008	what-is-online-and-digital-marketing	1013008
5994	688892	how-i-get-100000-monthly-visitors-on-my-viral-website	688892
5995	858856	online-course-launch	858856
5996	1333384	7-free-digital-marketing-tools-effective-online-marketing	1333384
5997	552354	marketing-psychology-for-digital-marketing-increase-your-influence	552354
5998	648332	how-to-craft-an-irresistible-lead-magnet-to-build-your-list	648332
5999	37310	zero-cost-marketing-secrets-official-primer-course	37310
6000	912786	online-course-marketing-3	912786
6001	912788	online-course-marketing-4	912788
6002	995844	boost-marketing-drive-sales-using-animation-zero-design	995844
6003	1127296	domain-flipping-a-z	1127296
6004	912544	coursemarketing1	912544
6005	1318570	advance-digital-marketing-course-16-course-in-1	1318570
6006	343744	how-to-publish-an-amazon-best-seller	343744
6007	504774	youtube-complete-guide-to-success-grow-your-youtube-channel	504774
6008	1119364	spyfu-marketing	1119364
6009	693290	digital-marketing-strategies-for-entrepreneurship	693290
6010	1132688	email-marketing-class	1132688
6011	820326	how-to-use-mailchimp-email-marketing-software-hands-on	820326
6012	588172	niche-marketing2	588172
6013	683374	how-to-build-a-converting-landing-page-from-scratch	683374
6014	912888	course-marketing-2	912888
6015	519196	youtube-thumbnails-power-of-images-for-seo-video-marketing	519196
6016	947218	create-a-sales-funnel-with-clickfunnels	947218
6017	672458	how-to-start-a-mailing-list	672458
6018	1173134	website-traffic-generation	1173134
6019	456132	email-marketing-get-subscribers-and-double-your-sales	456132
6020	950086	how-to-make-your-first-dollar-with-affiliate-marketing	950086
6021	452936	google-adwords-the-right-way	452936
6022	554342	email-marketing-using-getresponse-your-step-by-step-guide	554342
6023	1040124	ten-different-ways-to-make-great-living-online	1040124
6024	960536	not-every-marketing-course-ever	960536
6025	831548	the-complete-course-on-building-killer-landing-pages	831548
6026	821990	how-to-earn-an-income-online-without-running-paid-ads	821990
6027	775922	quick-and-dirty-website-traffic-secrets	775922
6028	333074	email-marketing-secrets	333074
6029	1039988	udemy-marketing-course	1039988
6030	1127864	smart-money-making-system-for-2017	1127864
6031	1164782	ultimate-fiverr-marketing-with-fiverr-seo	1164782
6032	799540	new-youtube-marketing-33-tips	799540
6033	302746	digital-lead-generation	302746
6034	916878	the-anatomy-of-a-high-converting-landing-page	916878
6035	505962	psychological-conversion-triggers-for-business	505962
6036	950900	home-business-cpa-marketing-from-scratch	950900
6037	49745	earners-classroom-complete-internet-marketing-course	49745
6038	784330	how-to-analyze-your-competitors-with-semrush	784330
6039	819814	how-to-create-amazing-webinars-for-free	819814
6040	706336	mailchimp-tutorial-videos	706336
6041	863930	create-recurring-profits-without-having-a-membership-site	863930
6042	778340	write-to-ignite-persuasive-copy-writing-course	778340
6043	479966	create-a-facebook-page-for-business-get-first-1000-likes	479966
6044	398732	adwords-secrets-from-an-industry-insider	398732
6045	803280	thefreefunnelformula	803280
6046	839324	facebookmarketingcourse	839324
6047	782958	copywriting-the-questions-your-prospects-have-and-wont-ask	782958
6048	251168	appstoremarketing	251168
6049	782172	how-to-easily-analyze-your-competitors	782172
6050	616478	the-complete-digital-marketing-blueprint-for-any-small-business	616478
6051	833958	how-to-design-a-sales-funnel-that-converts	833958
6052	1016572	the-rapid-digital-course-creation-bundle-4-courses-in-1	1016572
6053	850414	list-building-hacks	850414
6054	889422	how-i-crafted-a-landing-page-to-convert-at-71	889422
6055	282450	email-marketing-automation-using-activecampaign	282450
6056	462572	kindle-marketing-hacks-how-to-sell-ebooks-no-marketing	462572
6057	336426	webinar-alchemy-7-day-webinar-sales-blueprint	336426
6058	603872	google-adwords-principiantes	603872
6059	516868	complete-digital-marketing-course	516868
6060	384494	engwaleed_aldhalee	384494
6061	415024	copy-alchemy-sales-copywriting-blueprint	415024
6062	27854	digital-marketing-management	27854
6063	668966	learn-google-analytics	668966
6064	1198270	learn-the-basics-of-linkedin	1198270
6065	826988	email-marketing-master-class	826988
6066	538400	the-perfect-landing-page-boost-your-conversions	538400
6067	658244	inbound-marketing-course	658244
6068	673508	amazon-pay-per-click-advertising-ppc	673508
6069	648748	learn-facebook-and-adwords-ppc	648748
6070	338262	adwords-101	338262
6071	604294	easy-video-creation-for-marketers-and-businesses	604294
6072	703418	free-marketing-strategy-for-small-business-or-startup	703418
6073	494514	fiverrsuccess	494514
6074	875494	email-marketing-made-easy-for-beginners	875494
6075	693262	digital-product-marketing	693262
6076	970704	complete-youtube-course	970704
6077	445650	marketing-how-i-skyrocket-sales-by-633-in-12-hours-of-work	445650
6078	857726	email-marketing-course	857726
6079	706044	google-adwords-for-small-business-secrets-of-an-agency-pro	706044
6080	529554	marketing-digital-funil-de-vendas	529554
6081	709656	smstudy-understand-and-evaluate-digital-marketing-channels	709656
6082	41899	online-marketing-crash-course	41899
6083	478170	primeiros-passos-e-goi-br	478170
6084	709624	smstudy-digital-marketing-basics	709624
6085	30098	build-your-email-list-with-mailchimp-or-aweber	30098
6086	1105854	sell-t-shirts-online-with-viralstyle-101	1105854
6087	881700	mailchimp-starter-course	881700
6088	757282	digital-marketing-online-course	757282
6089	779008	crie-seu-site-profissional	779008
6090	1240960	marketing-automation	1240960
6091	866958	google-analytics-1	866958
6092	857338	kindle-marketing	857338
6093	279308	how-to-create-retargeting-remarketing-campaigns	279308
6094	317556	how-to-market-your-website-on-the-internet	317556
6095	687150	webinar-marketing-success	687150
6096	408204	7-day-sales-lead-challenge	408204
6097	736642	increase-20-percent-directindirect-revenue-within-100-days	736642
6098	592744	the-shark-method-drive-tons-of-traffic-to-your-web-site	592744
6099	727988	email-marketing-aweber	727988
6100	353236	how-to-start-a-small-business-marketing-agency	353236
6101	852510	create-sales-page-with-free-tools-and-software	852510
6102	574030	convertkit-email-marketing	574030
6103	546480	digital-marketing-foundation	546480
6104	826966	passo-a-passo-para-iniciar-com-o-mailchimp	826966
6105	633612	primeros-pasos-en-e-goi	633612
6106	549960	email-marketing-blueprint-strategies-for-all-levels	549960
6107	675746	como-ser-parceiro-comercial-e-goi-e-obter-certificacao	675746
6108	632826	rank-local-business-websites	632826
6109	329970	seo-ultimate-guide	329970
6110	740562	seo-get-to-number1-in-google-search	740562
6111	50735	learn-google-adwords-course-for-beginners	50735
6112	365176	seo-roadmap	365176
6113	521574	search-engine-optimization-for-beginners-seo-that-works	521574
6114	312496	complete-seo-training-drive-traffic	312496
6115	550740	profitable-keyword-research	550740
6116	846842	seo-tutorial-training	846842
6117	250082	seo-linkbuilding-training-course	250082
6118	626548	seo-for-wordpress-tutorial-videos	626548
6119	694974	seo-for-wordpress-step-by-step-seo-system-2016	694974
6120	1082818	online-seo-training-course	1082818
6121	1349386	seo-training-link-building-backlinks-and-keyword-research	1349386
6122	617656	google-adwords-for-beginners-and-businesses	617656
6123	752340	how-to-find-keywords-to-reach-the-first-page-of-google	752340
6124	800242	complete-google-adwords-training	800242
6125	225430	ppc-training-digital-marketing	225430
6126	1258432	seo-strategies	1258432
6127	1219548	keywords	1219548
6128	1316490	learn-seo-2017	1316490
6129	447482	seo-secret-2015-easy-fast-way-to-get-rank-1-on-google	447482
6130	710110	search-engine-marketing-sem-seo-tutorial-2016	710110
6131	455888	google-adwords-essentials	455888
6132	128650	advanced-seo-tactics-and-strategy	128650
6133	794242	seo-basics-tips-for-ranking-better	794242
6134	651100	seo-master-search-engine-optimization-and-seo-link-building	651100
6135	1098336	google-amazon-and-youtube-long-tail-keyword-on-page-seo	1098336
6136	914112	googleadwordscourse	914112
6137	721946	seo-for-webmasters-thinking-seo	721946
6138	1050858	seo-trends-in-2017-how-to-be-on-the-top	1050858
6139	1185870	keyword-research-seo	1185870
6140	433242	beginner-advanced-seo-course-for-startups-businesses-bloggers	433242
6141	1107820	google-seo-website-ranking	1107820
6142	702830	keyword-research-finding-top-ranking-keywords-easily	702830
6143	814692	create-a-search-engine-optimization-audit-for-your-website	814692
6144	317636	easy-seo-for-wordpress	317636
6145	371410	from-seo-to-seo-20	371410
6146	828324	clickbank-affiliate-marketing	828324
6147	823878	ultimate-search-engine-optimization-mastery-course	823878
6148	825288	seo-training-course-tutorial	825288
6149	1083962	seo-2017-how-to-drive-10x-more-free-traffic-wordpress	1083962
6150	12196	search-engine-optimization-made-easy	12196
6151	417316	seo-search-engine-optimization-course	417316
6152	934536	wordpress-seo-course	934536
6153	823842	the-complete-youtube-seo-course	823842
6154	683338	seo-master-course	683338
6155	122606	seo-enigma	122606
6156	506916	amazon-seo-optimization-product-ranking-algorithm	506916
6157	661402	technical-seo	661402
6158	701324	basic-seo-guide-for-google-blogger-be-no-1-on-google	701324
6159	471376	famous-10-step-local-seo-course	471376
6160	1073902	how-to-extract-thousands-of-emails-with-search-engines	1073902
6161	185988	introduccion-al-seo-20	185988
6162	548682	intro-to-aso	548682
6163	25624	essential-seo-techniques-for-successful-web-marketing	25624
6164	857406	create-backlinks-from-high-pr-websites	857406
6165	30425	intro-to-adwords	30425
6166	1200364	wordpress-seo-the-complete-yoast-seo-plugin-tutorial	1200364
6167	117278	outsource-seo-with-fiverr	117278
6168	814294	setup-google-my-business-page-in-2016	814294
6169	467568	what-is-seo	467568
6170	601864	link-building-for-seo	601864
6171	910408	youtube-seo-guide	910408
6172	11331	whiteboard-seo	11331
6173	1146494	website-backlinks-with-google-advance-search	1146494
6174	867024	how-to-setup-a-private-blog-network	867024
6175	275992	seo-link-building-basics	275992
6176	106586	google-adwords-essential-tips-for-profitable-campaigns	106586
6177	425058	seo-clients-seo-leads-for-your-digital-marketing-agency	425058
6178	644980	seo-wordpress	644980
6179	618670	how-to-master-seo-understand-seo-quickly-and-easily	618670
6180	144002	learn-seo-for-wordpress-websites	144002
6181	1026518	seo-for-local-service-based-businesses	1026518
6182	256058	introduction-to-seo	256058
6183	466000	seo-tutorial	466000
6184	975824	advanced-keyword-research-for-seo-smart-keyword-targeting	975824
6185	1147436	seo-guide-2017-how-i-get-5000-visitors-a-day-to-my-website	1147436
6186	245954	learn-beginner-local-seo	245954
6187	591318	wordpress-seo-small-business-marketing-tutorials	591318
6188	20869	search-engine-optimization-for-business	20869
6189	769718	complete-on-page-seo-guide	769718
6190	373690	essential-seo-training-for-online-marketing	373690
6191	654606	getup-to-speed-with-majestic-link-building	654606
6192	116292	seo-your-resume	116292
6193	187246	seo-with-google-other-large-platforms-to-get-great-scale	187246
6194	254816	bestselling-keywords-for-amazon-authors	254816
6195	500062	long-tail-keywords-website-ranking	500062
6196	428998	private-blog-networks-pbn	428998
6197	848166	seo-site-audit	848166
6198	202522	cursoseo	202522
6199	761572	link-building-course-strategy-tactic-ideas-list	761572
6200	1052486	the-best-seo-certificate-course-to-skyrocket-website-traffic	1052486
6201	910610	seo-tutorial-step-by-step	910610
6202	450394	learn-social-media-marketing-course	450394
6203	484606	instagram-marketing-for-small-businesses	484606
6204	403314	facebook-ads-facebook-marketing-mastery-guide	403314
6205	573984	social-media-marketing-ads	573984
6206	987428	facebook-ads-course-beginner-to-advanced	987428
6207	1012424	facebookmarketingsystem	1012424
6208	1287320	get-instagram-famous	1287320
6209	194754	facebook-pages	194754
6210	959128	social-media-marketing-masterclass	959128
6211	1151620	facebooksales	1151620
6212	967528	como-anunciar-no-facebook	967528
6213	343528	social-media-marketing-2015	343528
6214	1271308	building-a-facebook-messenger-chat-bot-in-chatfuel	1271308
6215	366158	become-a-freelance-social-media-manager	366158
6216	740200	curso-facebook-ads-tu-publico-objetivo-te-esta-esperando	740200
6217	1306612	maximumfbpagelikes	1306612
6218	664250	snapchat-for-business	664250
6219	626414	facebook-marketing-advanced-targeting-strategies	626414
6220	1099026	artificial-intelligence-w-ibm-watson-twitter-bot	1099026
6221	192776	twitter-followers-success-system	192776
6222	575592	facebook-marketing-like-campaign	575592
6223	729118	facebook-marketing-and-facebook-advertising-course	729118
6224	711914	facebook-marketing-how-to-generate-list-with-lead-ads	711914
6225	640408	facebook-marketing-how-to-create-converting-ads	640408
6226	1281182	100000-facebook-page-likes-getting-there-on-a-small-budget	1281182
6227	1042582	the-complete-instagram-marketing-course-i	1042582
6228	658242	facebook-marketing-next-level-traffic-generation-strategies	658242
6229	665870	how-to-analyze-your-market-with-facebook-audience-insights	665870
6230	974334	facebook-for-business-how-to-get-100000-fans-in-2016	974334
6231	1318252	how-to-start-a-success-social-media-marketing-agency	1318252
6232	656868	facebook-marketing-next-level-list-building-strategies	656868
6233	598464	facebook-marketing-targeted-traffic	598464
6234	1236460	instagram-marketing-101-how-to-use-instagram-for-business	1236460
6235	361574	socialmediasecrets	361574
6236	812372	instagramdomination	812372
6237	407294	social-media-marketing-science	407294
6238	813880	youtubeads	813880
6239	957336	the-complete-instagram-marketing-course	957336
6240	665456	instagram-marketing-guide	665456
6241	654304	facebook-marketing-next-level-fan-growth-strategies	654304
6242	738340	10-facebook-marketing-hacks-that-work-in-2016	738340
6243	1137854	how-to-generate-leads-with-linkedin	1137854
6244	788194	facebook-ads-for-ecommerce-guide-to-selling-any-product	788194
6245	1239578	how-to-create-engaging-instagram-posts	1239578
6246	679488	facebook-marketing-how-to-improve-your-fan-page-performance	679488
6247	967784	the-social-media-marketing-mega-bundle-7-courses-in-1	967784
6248	1170620	harnessing-the-power-of-facebook-ads	1170620
6249	621558	promoted-posts	621558
6250	820582	youtube-marketing-training	820582
6251	1085100	twitter-marketing-strategy	1085100
6252	1272576	how-to-make-money-on-instagram	1272576
6253	623168	facebook-marketing-grow-your-business-with-retargeting	623168
6254	866098	instagram-viral	866098
6255	803412	facebook-ads-course	803412
6256	897106	instagram_snapchat	897106
6257	884186	snapchat2016	884186
6258	1308576	complete-steemit-course-earn-cryptocurrency-for-free	1308576
6259	612028	twitter-marketing-how-to-get-18000-followers-in-1-month	612028
6260	1170264	facebookleadads	1170264
6261	812428	facebook-social-media	812428
6262	150656	linkedin-social-media-marketing	150656
6263	699992	how-to-convert-your-facebook-fans-into-buyers	699992
6264	343514	social-media-strategy-made-simple-for-small-businesses	343514
6265	313372	linkedin-profile	313372
6266	595228	periscope	595228
6267	751730	social-media-marketing-step-by-step-blueprint	751730
6268	744710	facebook-marketing-introduction-to-power-editor	744710
6269	1155172	facebook-messenger-bots-for-lead-generation	1155172
6270	335262	niche-research	335262
6271	118288	youtube-piggyback-method-unlimited-traffic-the-easy-way	118288
6272	684202	how-to-grow-your-local-business-with-facebook	684202
6273	1019128	pinterest-traffic-domination	1019128
6274	950110	facebook-advertising-course-for-affiliate-marketers	950110
6275	472416	social-media-marketing-mastery	472416
6276	625034	linkedin-profile-pro	625034
6277	1193132	facebookpage	1193132
6278	1090180	clickbank-marketing-blueprint	1090180
6279	45297	powerpodcasters	45297
6280	840212	youtube-growth-hacking-youtube-video-optimisation	840212
6281	702470	hootsuite-productivity	702470
6282	398298	how-i-make-2000-a-month-on-facebook-without-facebook-ads	398298
6283	688522	social-media-in-30-minutes-a-day	688522
6284	648310	twitter-followers-lead-generation-system	648310
6285	1119002	a-z-pinterest-marketing-pin-your-income	1119002
6286	502436	pinterest-domination	502436
6287	1027246	professional-course-1	1027246
6288	1120070	instagram-marketing-a-z	1120070
6289	686382	how-to-promote-your-event-on-facebook	686382
6290	1121910	tumblr-marketing-a-z	1121910
6291	1027662	huge-comprehensive-tips-course	1027662
6292	501856	facebook-social-retargeting-course	501856
6293	637620	facebook-marketing-how-to-build-a-targeted-email-list	637620
6294	382992	fan-pages	382992
6295	850360	viral-facebook-campaigns-with-social-media-seo-bonuses	850360
6296	869398	how-to-get-your-first-10000-facebook-fans-in-2016	869398
6297	242324	100-social-media-tips-tricks-techniques	242324
6298	669922	how-to-create-an-effective-social-media-strategy	669922
6299	634348	facebook-marketing-sales	634348
6300	575948	twitter-how-i-gained-2000-real-twitter-followers-in-30-days	575948
6301	1061096	online-marketing-unleash-the-organic-power-of-facebook	1061096
6302	669288	twitter-growth-hacking	669288
6303	524852	social-media-marketing-for-startups	524852
6304	476506	elite-social-media-marketing-tactics-to-triumph-on-tumblr	476506
6305	179588	marketing-on-facebook	179588
6306	649628	7-secrets-to-successful-social-media-for-your-business	649628
6307	1033888	facebook-live-streaming	1033888
6308	657184	step-by-step-strategy-to-generate-free-traffic-with-twitter	657184
6309	778186	10-hacks-to-increase-fan-engagement-on-facebook	778186
6310	238998	how-i-went-from-zero-to-30000-facebook-likes-in-30-days	238998
6311	733454	social-media-marketing-to-get-leads-and-grow-your-business	733454
6312	304390	social-media-marketing-simplified-for-artists	304390
6313	710082	twitter-hacks	710082
6314	758726	online-business-marketing-roadmap	758726
6315	915472	how-to-run-facebook-ads	915472
6316	709006	facebook-retargeting-relaoded	709006
6317	750928	facebook-marketing-2016-create-facebook-stores-in-minutes	750928
6318	606976	facebook-marketing-and-likes	606976
6319	780792	social-media-roi	780792
6320	648548	productivity-hacks-social-media	648548
6321	949196	facebook-advertising-get-more-leads-and-sales	949196
6322	665364	cursoyoutube	665364
6323	280184	twitter-marketing-mass-destruction	280184
6324	677250	rank-youtube-videos	677250
6325	101962	infopreneur-secrets	101962
6326	844864	become-an-instagram-productivity-pro	844864
6327	779436	instagram-bot-automate-your-account-247-gain-followers	779436
6328	887950	adobe-spark	887950
6329	828322	pinterest-traffic-tips	828322
6330	793492	online-passive-income	793492
6331	762832	pinterest-monetization-the-missing-link	762832
6332	679616	the-social-media-images-creation-guide	679616
6333	393888	twitterhacking	393888
6334	864584	social-media-marketing-automation-for-profit-in-2016	864584
6335	817630	facebook-fanpage-growth	817630
6336	743870	twitter-amazon-affiliate-system	743870
6337	1276248	master-facebook-ads-2017	1276248
6338	544332	facebook-foundations	544332
6339	444004	hashtag-traffic-generation-hashtag-marketing	444004
6340	568610	social-media-marketing-plan	568610
6341	1303834	steemit-get-paid-to-post-upvote-and-share-content-online	1303834
6342	246450	twitter-marketing-course	246450
6343	1297248	branding-workshop	1297248
6344	815728	instagram-marketing-growth	815728
6345	819200	social-media-management-buffer	819200
6346	1151912	social-media-management-tool	1151912
6347	710482	fbbible-build-engaging-facebook-buyers-fan-pages	710482
6348	48500	youtubecourse	48500
6349	493242	rapidly-dominate-your-presence-on-social-media	493242
6350	387320	youtube-101	387320
6351	201552	boards-for-business	201552
6352	724670	highly-targeted-visitors	724670
6353	384978	fan-page	384978
6354	793392	facebook-marketing-2016-5-viral-facebook-contests	793392
6355	931610	instagram-domination-add-up-to-100-followers-a-day-for-free	931610
6356	15576	introduction-to-facebook-for-businesses-and-organizations	15576
6357	27562	social-media-for-business2	27562
6358	1105852	facebook-live-marketing-strategy-101	1105852
6359	902206	instagram-marketing-course	902206
6360	678220	social-brilliant	678220
6361	361308	facebook-treasure-of-gold-learn-how-to-extracted	361308
6362	701118	visual-storytelling	701118
6363	193316	marketing-on-twitter	193316
6364	526696	the-ultimate-traffic-guide-skyrocket-your-ranking	526696
6365	186764	marketing-on-youtube	186764
6366	17441	introduction-to-foursquare-for-business	17441
6367	719660	facebook-simples	719660
6368	823376	socialmediau	823376
6369	533534	ultimate-facebook-marketing-mastery-course	533534
6370	242084	facebook-marketing-course	242084
6371	960028	facebook-pages-success-2016-smart-page-management	960028
6372	409244	what-is-linkedin-how-to-use-linkedin	409244
6373	296646	how-to-run-a-sweepstakes-or-contest-to-grow-your-business	296646
6374	911330	suamarcanasmidias	911330
6375	651168	making-the-most-of-twitter-for-academics	651168
6376	439704	blueprint-to-help-start-an-online-business	439704
6377	437776	instagram-for-startups-and-entrepreneurs	437776
6378	752782	getting-social-with-buffer	752782
6379	400686	how-to-use-chinese-social-media-to-create-a-fanbase-in-china	400686
6380	770484	event-marketing	770484
6381	941486	facebook-advertising	941486
