eid	name	entity
10090	Stress management	Stress management
10091	Obsessive–compulsive disorder	Obsessive–compulsive disorder
10092	Mindfulness	Mindfulness
10093	Adult attention deficit hyperactivity disorder	Adult attention deficit hyperactivity disorder
10094	Adipose tissue	Adipose tissue
10095	Overweight	Overweight
10096	Fat	Fat
10097	Natural environment	Natural environment
10098	Death	Death
10099	Food security	Food security
10100	Self-control	Self-control
10101	Dieting	Dieting
10102	Weight loss	Weight loss
10103	Sugar	Sugar
10104	Shift work	Shift work
10105	Mu ren zhuang	Mu ren zhuang
10106	Non-lethal weapon	Non-lethal weapon
10107	Self-defense	Self-defense
10108	Boxing	Boxing
10109	Kickboxing	Kickboxing
10110	Boxing styles and technique	Boxing styles and technique
10111	Amateur boxing	Amateur boxing
10112	Orthodox stance	Orthodox stance
10113	Professional boxing	Professional boxing
10114	Krav Maga	Krav Maga
10115	Wing Chun	Wing Chun
10116	Ip Man	Ip Man
10117	Cardiopulmonary resuscitation	Cardiopulmonary resuscitation
10118	Basic life support	Basic life support
10119	Silicon dioxide	Silicon dioxide
10120	Occupational Safety and Health Administration	Occupational Safety and Health Administration
10121	Hearing protection device	Hearing protection device
10122	Noise control	Noise control
10123	Engineering controls	Engineering controls
10124	Noise	Noise
10125	Hearing loss	Hearing loss
10126	Occupational noise	Occupational noise
10127	Health effects from noise	Health effects from noise
10128	Safety	Safety
10129	Energy medicine	Energy medicine
10130	Swami Rama	Swami Rama
10131	Yoga as exercise	Yoga as exercise
10132	Buddhist meditation	Buddhist meditation
10133	Efficient energy use	Efficient energy use
10134	Sati (Buddhism)	Sati (Buddhism)
10135	Chakra	Chakra
10136	Negative energy	Negative energy
10137	Energy (esotericism)	Energy (esotericism)
10138	Qi (state)	Qi (state)
10139	Milton H. Erickson	Milton H. Erickson
10140	Facial	Facial
10141	Armenian Revolutionary Federation	Armenian Revolutionary Federation
10142	Respiratory failure	Respiratory failure
10143	CompTIA	CompTIA
10144	Amazon Elastic Compute Cloud	Amazon Elastic Compute Cloud
10145	Cisco certifications	Cisco certifications
10146	CCNA	CCNA
10147	Cisco	Cisco
10148	(ISC)²	(ISC)²
10149	Certified information systems security professional	Certified information systems security professional
10150	Information security	Information security
10151	ITIL	ITIL
10152	CCNP	CCNP
10153	Cisco Press	Cisco Press
10154	Cisco Certified Entry Networking Technician	Cisco Certified Entry Networking Technician
10155	Computer network	Computer network
10156	Physical security	Physical security
10157	VMware vSphere	VMware vSphere
10158	VMware ESXi	VMware ESXi
10159	VMware	VMware
10160	Data integration	Data integration
10161	Informatica	Informatica
10162	Red Hat Enterprise Linux	Red Hat Enterprise Linux
10163	Red Hat	Red Hat
10164	Microsoft 365	Microsoft 365
10165	Microsoft Office	Microsoft Office
10166	Cisco PIX	Cisco PIX
10167	Cisco IOS	Cisco IOS
10168	SVG animation	SVG animation
10169	Katalon Studio	Katalon Studio
10170	Log shipping	Log shipping
10171	Cloud Security Alliance	Cloud Security Alliance
10172	Cloud computing security	Cloud computing security
10173	ServiceNow	ServiceNow
10174	AWS CloudFormation	AWS CloudFormation
10175	Information system	Information system
10176	ISACA	ISACA
10177	Information security management	Information security management
10178	Agile testing	Agile testing
10179	Microsoft Technology Associate	Microsoft Technology Associate
10180	Microsoft Servers	Microsoft Servers
10181	Hyper-V	Hyper-V
10182	Active Directory	Active Directory
10183	Windows Server 2008	Windows Server 2008
10184	Packet Tracer	Packet Tracer
10185	MikroTik	MikroTik
10186	IT service management	IT service management
10187	Bjarne Stroustrup	Bjarne Stroustrup
10188	Router (computing)	Router (computing)
10189	Transmission Control Protocol	Transmission Control Protocol
10190	Network packet	Network packet
10191	Packet analyzer	Packet analyzer
10192	Wireshark	Wireshark
10193	Business Intelligence Development Studio	Business Intelligence Development Studio
10194	Virtual private network	Virtual private network
10195	Multiprotocol Label Switching	Multiprotocol Label Switching
10196	Test management	Test management
10197	IBM Cloud	IBM Cloud
10198	Azure DevOps Server	Azure DevOps Server
10199	Computer	Computer
10200	Imperative programming	Imperative programming
10201	Assembly language	Assembly language
10202	Computer hardware	Computer hardware
10203	Subnetwork	Subnetwork
10204	Open Shortest Path First	Open Shortest Path First
10205	Routing	Routing
10206	Distance-vector routing protocol	Distance-vector routing protocol
10207	Routing protocol	Routing protocol
10208	Autonomous system (Internet)	Autonomous system (Internet)
10209	Border Gateway Protocol	Border Gateway Protocol
10210	Multihoming	Multihoming
10211	CUCM	CUCM
10212	Oracle Certification Program	Oracle Certification Program
10213	Local area network	Local area network
10214	Microsoft Exchange Server	Microsoft Exchange Server
10215	Windows Server 2016	Windows Server 2016
10216	Enhanced Interior Gateway Routing Protocol	Enhanced Interior Gateway Routing Protocol
10217	IS-IS	IS-IS
10218	Kettle	Kettle
10219	IP address	IP address
10220	Microsoft Endpoint Configuration Manager	Microsoft Endpoint Configuration Manager
10221	Configuration management	Configuration management
10222	Linux Professional Institute	Linux Professional Institute
10223	Health information technology	Health information technology
10224	Health Information Technology for Economic and Clinical Health Act	Health Information Technology for Economic and Clinical Health Act
10225	Health technology	Health technology
10226	BSON	BSON
10227	Operating system	Operating system
10228	Puppet (software)	Puppet (software)
10229	BASIC	BASIC
10230	CCIE Certification	CCIE Certification
10231	API testing	API testing
10232	Domain Name System	Domain Name System
10233	Teradata	Teradata
10234	Browser security	Browser security
10235	Firewall (computing)	Firewall (computing)
10236	Network security	Network security
10237	Security hacker	Security hacker
10238	Malware	Malware
10239	Social engineering (security)	Social engineering (security)
10240	Network forensics	Network forensics
10241	Nmap	Nmap
10242	Keystroke logging	Keystroke logging
10243	Graphical Network Simulator-3	Graphical Network Simulator-3
10244	Crime scene	Crime scene
10245	Computer forensics	Computer forensics
10246	Forensic science	Forensic science
10247	Certified ethical hacker	Certified ethical hacker
10248	Salt (software)	Salt (software)
10249	Metasploit	Metasploit
10250	Security	Security
10251	Rootkit	Rootkit
10252	Honda NSX	Honda NSX
10253	Cloudera	Cloudera
10254	Cross-site request forgery	Cross-site request forgery
10255	Nginx	Nginx
10256	Network operating system	Network operating system
10257	Wide area network	Wide area network
10258	Client–server model	Client–server model
10259	Deep web	Deep web
10260	Cyberwarfare	Cyberwarfare
10261	Kali	Kali
10262	CircleCI	CircleCI
10263	Wired Equivalent Privacy	Wired Equivalent Privacy
10264	Aircrack-ng	Aircrack-ng
10265	Wi-Fi Protected Access	Wi-Fi Protected Access
10266	Bug bounty program	Bug bounty program
10267	Windows domain	Windows domain
10268	IPv6	IPv6
10269	Apache CloudStack	Apache CloudStack
10270	Honeypot (computing)	Honeypot (computing)
10271	Client honeypot	Client honeypot
10272	Tablet computer	Tablet computer
10273	Linux distribution	Linux distribution
10274	Wi-Fi	Wi-Fi
10275	Antivirus software	Antivirus software
10276	Network administrator	Network administrator
10277	Openfiler	Openfiler
10278	Zabbix	Zabbix
10279	ONOS	ONOS
10280	OpenFlow	OpenFlow
10281	Software-defined networking	Software-defined networking
10282	Internet Control Message Protocol	Internet Control Message Protocol
10283	User Datagram Protocol	User Datagram Protocol
10284	Communication protocol	Communication protocol
10285	OSI model	OSI model
10286	Internet Protocol	Internet Protocol
10287	Secure Shell	Secure Shell
10288	Very Large Scale Integration	Very Large Scale Integration
10289	Automator (macOS)	Automator (macOS)
10290	MacOS	MacOS
10291	Application security	Application security
10292	OWASP	OWASP
10293	ZFS	ZFS
10294	Oracle ZFS	Oracle ZFS
10295	Port scanner	Port scanner
10296	Cisco ASA	Cisco ASA
10297	Dynamic routing	Dynamic routing
10298	Routing Information Protocol	Routing Information Protocol
10299	VMware Workstation Player	VMware Workstation Player
10300	DNS spoofing	DNS spoofing
10301	DNS zone	DNS zone
10302	DNS zone transfer	DNS zone transfer
10303	3CX	3CX
10304	Elastix	Elastix
10305	Business telephone system	Business telephone system
10306	Wireless network	Wireless network
10307	KiCad	KiCad
10308	Open-source software	Open-source software
10309	Electrical connector	Electrical connector
10310	SPDY	SPDY
10311	OpenDaylight Project	OpenDaylight Project
10312	Advanced persistent threat	Advanced persistent threat
10313	Internet Protocol version 4	Internet Protocol version 4
10314	Internet protocol suite	Internet protocol suite
10315	Iptables	Iptables
10316	Network switch	Network switch
10317	Modbus	Modbus
10318	Fluke (band)	Fluke (band)
10319	Threat actor	Threat actor
10320	Cyber threat intelligence	Cyber threat intelligence
10321	Threat (computer)	Threat (computer)
10322	6to4	6to4
10323	IPv6 address	IPv6 address
10324	Transport Layer Security	Transport Layer Security
10325	Network function virtualization	Network function virtualization
10326	MPLS VPN	MPLS VPN
10327	Wireless LAN	Wireless LAN
10328	Cumulus Networks	Cumulus Networks
10329	Wireless security	Wireless security
10330	Troubleshooting	Troubleshooting
10331	Security awareness	Security awareness
10332	Awareness	Awareness
10333	Virtualization	Virtualization
10334	Google hacking	Google hacking
10335	Palo Alto, California	Palo Alto, California
10336	Data storage	Data storage
10337	IT infrastructure	IT infrastructure
10338	Computer data storage	Computer data storage
10339	RAID	RAID
10340	Network monitoring	Network monitoring
10341	Nagios	Nagios
10342	Dynamic Multipoint Virtual Private Network	Dynamic Multipoint Virtual Private Network
10343	LTM Recordings	LTM Recordings
10344	Gen Digital	Gen Digital
10345	Cloud storage	Cloud storage
10346	Network traffic	Network traffic
10347	Encryption	Encryption
10348	Public-key cryptography	Public-key cryptography
10349	Programmable logic controller	Programmable logic controller
10350	Computer architecture	Computer architecture
10351	ARM architecture family	ARM architecture family
10352	Red Hat Linux	Red Hat Linux
10353	CentOS	CentOS
10354	Name server	Name server
10355	Domain Name System Security Extensions	Domain Name System Security Extensions
10356	PuTTY	PuTTY
10357	SSH File Transfer Protocol	SSH File Transfer Protocol
10358	MacOS Sierra	MacOS Sierra
10359	Group Policy	Group Policy
10360	Network Policy Server	Network Policy Server
10361	Windows Server 2012 R2	Windows Server 2012 R2
10362	Windows Deployment Services	Windows Deployment Services
10363	Windows 10	Windows 10
10364	Microsoft Store	Microsoft Store
10365	VCenter	VCenter
10366	Microsoft Edge	Microsoft Edge
10367	Ubuntu Software Center	Ubuntu Software Center
10368	VMware VMFS	VMware VMFS
10369	Linux kernel	Linux kernel
10370	Kernel (operating system)	Kernel (operating system)
10371	GNU	GNU
10372	VMware Workstation	VMware Workstation
10373	Computer repair technician	Computer repair technician
10374	Task View	Task View
10375	Start menu	Start menu
10376	Cortana (virtual assistant)	Cortana (virtual assistant)
10377	Linux Mint	Linux Mint
10378	OpenShift	OpenShift
10379	Google Cloud Messaging	Google Cloud Messaging
10380	Performance tuning	Performance tuning
10381	Transaction processing	Transaction processing
10382	Database tuning	Database tuning
10383	OS X Yosemite	OS X Yosemite
10384	Windows Imaging Format	Windows Imaging Format
10385	Odoo	Odoo
10386	Logical Volume Manager (Linux)	Logical Volume Manager (Linux)
10387	Dynamic DNS	Dynamic DNS
10388	Linux Foundation	Linux Foundation
10389	Amazon Relational Database Service	Amazon Relational Database Service
10390	Bitcoin Cash	Bitcoin Cash
10391	SOAP	SOAP
10392	Lambda function	Lambda function
10393	MySQL Workbench	MySQL Workbench
10394	SAP Graphical User Interface	SAP Graphical User Interface
10395	SAP	SAP
10396	Franz Kafka	Franz Kafka
10397	Apache ZooKeeper	Apache ZooKeeper
10398	Concurrent computing	Concurrent computing
10399	Apache Impala	Apache Impala
10400	HATEOAS	HATEOAS
10401	OpenStack	OpenStack
10402	SAP ERP	SAP ERP
10403	SAP HANA	SAP HANA
10404	Oracle VM Server for x86	Oracle VM Server for x86
10405	Lighting	Lighting
10406	Jakarta XML Binding	Jakarta XML Binding
10407	Jakarta XML Web Services	Jakarta XML Web Services
10408	Shortest path problem	Shortest path problem
10409	Breadth-first search	Breadth-first search
10410	Spanning tree	Spanning tree
10411	Strongly connected component	Strongly connected component
10412	Depth-first search	Depth-first search
10413	Graph traversal	Graph traversal
10414	API writer	API writer
10415	Support vector machine	Support vector machine
10416	Bots (band)	Bots (band)
10417	Amazon Redshift	Amazon Redshift
10418	Binary search tree	Binary search tree
10419	Run-length encoding	Run-length encoding
10420	Data compression	Data compression
10421	Point-to-Point Tunneling Protocol	Point-to-Point Tunneling Protocol
10422	Puppet Master (film series)	Puppet Master (film series)
10423	Genetic algorithm	Genetic algorithm
10424	Game tree	Game tree
10425	Knapsack problem	Knapsack problem
10426	Test management tool	Test management tool
10427	UML state machine	UML state machine
10428	Object diagram	Object diagram
10429	UML tool	UML tool
10430	NetApp	NetApp
10431	ONTAP	ONTAP
10432	Multimeter	Multimeter
10433	Decentralized autonomous organization	Decentralized autonomous organization
10434	The DAO (organization)	The DAO (organization)
10435	Creational pattern	Creational pattern
10436	Content creation	Content creation
10437	Keynote (presentation software)	Keynote (presentation software)
10438	Web container	Web container
10439	Asterisk	Asterisk
10440	Software bug	Software bug
10441	Test strategy	Test strategy
10442	Computing	Computing
10443	Complexity class	Complexity class
10444	Computational complexity	Computational complexity
10445	Theory	Theory
10446	Computational complexity theory	Computational complexity theory
10447	Storage area network	Storage area network
10448	Network-attached storage	Network-attached storage
10449	Apache Pig	Apache Pig
10450	Data center	Data center
10451	Dark web	Dark web
10452	Proxy server	Proxy server
10453	Reverse proxy	Reverse proxy
10454	Israel Summer Time	Israel Summer Time
10455	Web mapping	Web mapping
10456	Data collection	Data collection
10457	Predictive modelling	Predictive modelling
10458	Video editing software	Video editing software
10459	Final Cut Pro	Final Cut Pro
10460	Video editing	Video editing
10461	Cucumber	Cucumber
10462	SAP NetWeaver	SAP NetWeaver
10463	Amazon Elastic Block Store	Amazon Elastic Block Store
10464	Performance indicator	Performance indicator
10465	Liferay	Liferay
10466	Encryption software	Encryption software
10467	Oracle Data Guard	Oracle Data Guard
10468	Expert system	Expert system
10469	Systems theory	Systems theory
10470	Knowledge acquisition	Knowledge acquisition
10471	Enterprise software	Enterprise software
10472	Debugging	Debugging
10473	Breakpoint	Breakpoint
10474	Electronic data interchange	Electronic data interchange
10475	SAP implementation	SAP implementation
10476	Mock object	Mock object
10477	Cloud database	Cloud database
10478	MarkLogic	MarkLogic
10479	Data lake	Data lake
10480	Amazon Machine Image	Amazon Machine Image
10481	XQuery	XQuery
10482	Wacom	Wacom
10483	Effective radiated power	Effective radiated power
10484	Enterprise resource planning	Enterprise resource planning
10485	WebRTC	WebRTC
10486	Linus Torvalds	Linus Torvalds
10487	Backtracking	Backtracking
10488	Security testing	Security testing
10489	Data architect	Data architect
10490	Software performance testing	Software performance testing
10491	Apache JMeter	Apache JMeter
10492	Field inventory management	Field inventory management
10493	Confluence (software)	Confluence (software)
10494	Issabel	Issabel
10495	Voice over IP	Voice over IP
10496	Telephony	Telephony
10497	Face detection	Face detection
10498	Facial recognition system	Facial recognition system
10499	QuickBooks	QuickBooks
10500	British English	British English
10501	Grammar	Grammar
10502	English language	English language
10503	English people	English people
10504	Vocabulary	Vocabulary
10505	Test of English as a Foreign Language	Test of English as a Foreign Language
10506	Basic English	Basic English
10507	Punctuation	Punctuation
10508	English grammar	English grammar
10509	Verb	Verb
10510	Modal verb	Modal verb
10511	English modal verbs	English modal verbs
10512	English prepositions	English prepositions
10513	Preposition and postposition	Preposition and postposition
10514	Idiom	Idiom
10515	International English Language Testing System	International English Language Testing System
10516	English phrasal verbs	English phrasal verbs
10517	Uses of English verb forms	Uses of English verb forms
10518	English verbs	English verbs
10519	Past tense	Past tense
10520	Grammatical tense	Grammatical tense
10521	Present perfect	Present perfect
10522	Simple past	Simple past
10523	Business English	Business English
10524	International English	International English
10525	Noun	Noun
10526	Language education	Language education
10527	Homework	Homework
10528	Fluency	Fluency
10529	Accent (sociolinguistics)	Accent (sociolinguistics)
10530	Consonant	Consonant
10531	American English	American English
10532	Career	Career
10533	Career management	Career management
10534	Apostrophe	Apostrophe
10535	French language	French language
10536	Spanish language	Spanish language
10537	Spanish language in the United States	Spanish language in the United States
10538	Korean Language Ability Test	Korean Language Ability Test
10539	Korean language	Korean language
10540	Second-language acquisition	Second-language acquisition
10541	Foreign language	Foreign language
10542	Linguistics	Linguistics
10543	Second language	Second language
10544	Duolingo	Duolingo
10545	German language	German language
10546	German grammar	German grammar
10547	Subtitles	Subtitles
10548	German verbs	German verbs
10549	Regular and irregular verbs	Regular and irregular verbs
10550	Written language	Written language
10551	Official languages of the United Nations	Official languages of the United Nations
10552	Official language	Official language
10553	Portuguese language	Portuguese language
10554	First language	First language
10555	Japanese-Language Proficiency Test	Japanese-Language Proficiency Test
10556	Katakana	Katakana
10557	Japanese language	Japanese language
10558	Culture of Japan	Culture of Japan
10559	Empire of Japan	Empire of Japan
10560	Arabic	Arabic
10561	Mandarin Chinese	Mandarin Chinese
10562	Written Chinese	Written Chinese
10563	College	College
10564	Curriculum	Curriculum
10565	Chinese as a foreign language	Chinese as a foreign language
10566	Chinese culture	Chinese culture
10567	Learn Chinese (song)	Learn Chinese (song)
10568	Chinese language	Chinese language
10569	Cursive	Cursive
10570	Russian language	Russian language
10571	Arab world	Arab world
10572	Lebanese Arabic	Lebanese Arabic
10573	Levantine Arabic	Levantine Arabic
10574	Modern Standard Arabic	Modern Standard Arabic
10575	Hebrew alphabet	Hebrew alphabet
10576	Hebrew language	Hebrew language
10577	Italian language	Italian language
10578	Memory	Memory
10579	Language acquisition	Language acquisition
10580	American Sign Language	American Sign Language
10581	Colored pencil	Colored pencil
10582	Learning styles	Learning styles
10583	Origami	Origami
10584	Origami paper	Origami paper
10585	Paper craft	Paper craft
10586	Ink	Ink
10587	Technical pen	Technical pen
10588	Pen	Pen
10589	Dip pen	Dip pen
10590	Watercolor painting	Watercolor painting
10591	Gouache	Gouache
10592	Acrylic paint	Acrylic paint
10593	Paint	Paint
10594	Manga	Manga
10595	Colorist	Colorist
10596	Soap	Soap
10597	Nib (pen)	Nib (pen)
10598	Sewing	Sewing
10599	Sewing machine	Sewing machine
10600	Color mixing	Color mixing
10601	Lock (water navigation)	Lock (water navigation)
10602	Lock picking	Lock picking
10603	Charcoal	Charcoal
10604	Charcoal (art)	Charcoal (art)
10605	En plein air	En plein air
10606	Knitting needle	Knitting needle
10607	Knitting pattern	Knitting pattern
10608	Knitted fabric	Knitted fabric
10609	Casting on (knitting)	Casting on (knitting)
10610	Knitting	Knitting
10611	Magic (illusion)	Magic (illusion)
10612	Eating	Eating
10613	Sourdough	Sourdough
10614	Crust (geology)	Crust (geology)
10615	Pizza	Pizza
10616	Coffee	Coffee
10617	Barista	Barista
10618	Espresso	Espresso
10619	Coffeehouse	Coffeehouse
10620	Cappuccino	Cappuccino
10621	Kitchen	Kitchen
10622	Baking	Baking
10623	Tajine	Tajine
10624	Winemaking	Winemaking
10625	History of wine	History of wine
10626	The Oxford Companion to Wine	The Oxford Companion to Wine
10627	Wine	Wine
10628	Wine label	Wine label
10629	Master of Wine	Master of Wine
10630	Jancis Robinson	Jancis Robinson
10631	Grape	Grape
10632	Assam tea	Assam tea
10633	Tea culture	Tea culture
10634	Chinese tea	Chinese tea
10635	Tea	Tea
10636	Tea tasting	Tea tasting
10637	Craft beer	Craft beer
10638	Brewing	Brewing
10639	Beer	Beer
10640	Homebrewing	Homebrewing
10641	Egg	Egg
10642	Egg as food	Egg as food
10643	Yolk	Yolk
10644	Sponge cake	Sponge cake
10645	Cake	Cake
10646	Contouring	Contouring
10647	Digital nomad	Digital nomad
10648	Frequent-flyer program	Frequent-flyer program
10649	Poker	Poker
10650	Online poker	Online poker
10651	Poker strategy	Poker strategy
10652	Chess	Chess
10653	Aquaponics	Aquaponics
10654	Airbnb	Airbnb
10655	Thermal insulation	Thermal insulation
10656	Irrigation sprinkler	Irrigation sprinkler
10657	Treadmill	Treadmill
10658	Dog	Dog
10659	Android TV	Android TV
10660	Wheel of the Year	Wheel of the Year
10661	Paganism	Paganism
10662	Witchcraft	Witchcraft
10663	Extreme weather	Extreme weather
10664	Weather	Weather
10665	Paramahansa Yogananda	Paramahansa Yogananda
10666	Meaning of life	Meaning of life
10667	Environmental degradation	Environmental degradation
10668	Droughts in California	Droughts in California
10669	Drought	Drought
10670	Bible	Bible
10671	Marketing channel	Marketing channel
10672	Viral marketing	Viral marketing
10673	Pay-per-click	Pay-per-click
10674	SpyFu	SpyFu
10675	Thumbnail	Thumbnail
10676	Web traffic	Web traffic
10677	Traffic	Traffic
10678	Direct marketing	Direct marketing
10679	Mailchimp	Mailchimp
10680	Funnel (ship)	Funnel (ship)
10681	ActiveCampaign	ActiveCampaign
10682	Marketing automation	Marketing automation
10683	Music video	Music video
10684	Relationship marketing	Relationship marketing
10685	Database marketing	Database marketing
10686	Behavioral retargeting	Behavioral retargeting
10687	Link building	Link building
10688	Search engine results page	Search engine results page
10689	Search engine	Search engine
10690	Keyword Tool	Keyword Tool
10691	Backlink	Backlink
10692	Index term	Index term
10693	Meta Platforms	Meta Platforms
10694	Facebook like button	Facebook like button
10695	Media management	Media management
10696	Online presence management	Online presence management
10697	Click-through rate	Click-through rate
10698	Periscope (service)	Periscope (service)
10699	Pinterest	Pinterest
10700	Social proof	Social proof
10701	News media	News media
10702	Tumblr	Tumblr
10703	VMix	VMix
10704	Wirecast	Wirecast
10705	Streaming media	Streaming media
10706	Livestreaming	Livestreaming
10707	Return on investment	Return on investment
10708	Hashtag	Hashtag
10709	Marketing mix	Marketing mix
10710	Visual narrative	Visual narrative
10711	Foursquare City Guide	Foursquare City Guide
10712	Sweepstake	Sweepstake
10713	Target audience	Target audience
10714	Sina Weibo	Sina Weibo
10715	WeChat	WeChat
10716	Mailman Group	Mailman Group
10717	Sustainable event management	Sustainable event management
10718	Event management	Event management
10719	Event marketing	Event marketing
10720	Autoresponder	Autoresponder
10721	Mailing list	Mailing list
10722	Craigslist	Craigslist
10723	Mobile commerce	Mobile commerce
10724	Mobile marketing	Mobile marketing
10725	Online video platform	Online video platform
10726	Marketing communications	Marketing communications
10727	Webcam	Webcam
10728	Camtasia	Camtasia
10729	OpenVMS	OpenVMS
10730	FX (TV channel)	FX (TV channel)
10731	Video clip	Video clip
10732	Voice acting	Voice acting
10733	Headline	Headline
10734	Open rate	Open rate
10735	Mailbox provider	Mailbox provider
10736	Data & Marketing Association	Data & Marketing Association
10737	Content (media)	Content (media)
10738	Content curation	Content curation
10739	Podcast	Podcast
10740	HubSpot	HubSpot
10741	Testimonial	Testimonial
10742	Spread Group	Spread Group
10743	Pricing	Pricing
10744	Guitar	Guitar
10745	Keyboard instrument	Keyboard instrument
10746	Sheet music	Sheet music
10747	Musical keyboard	Musical keyboard
10748	Piano	Piano
10749	Bass Player (magazine)	Bass Player (magazine)
10750	Bassline	Bassline
10751	Bass guitar	Bass guitar
10752	Chord (music)	Chord (music)
10753	Fingerstyle guitar	Fingerstyle guitar
10754	Guitar solo	Guitar solo
10755	Country blues	Country blues
10756	Guitar pick	Guitar pick
10757	Blues	Blues
10758	Acoustic guitar	Acoustic guitar
10759	Guitar chord	Guitar chord
10760	Steel-string acoustic guitar	Steel-string acoustic guitar
10761	Finger vibrato	Finger vibrato
10762	Vibrato systems for guitar	Vibrato systems for guitar
10763	String bending	String bending
10764	Vibrato	Vibrato
10765	Violin	Violin
10766	Guitar Pro	Guitar Pro
10767	Strum	Strum
10768	Composer	Composer
10769	Music video game	Music video game
10770	Chiptune	Chiptune
10771	Adaptive music	Adaptive music
10772	Video game music	Video game music
10773	Musical composition	Musical composition
10774	Logic Pro	Logic Pro
10775	Ableton Live	Ableton Live
10776	GarageBand	GarageBand
10777	Record producer	Record producer
10778	Music industry	Music industry
10779	Popular music	Popular music
10780	Sound design	Sound design
10781	J Anthony Allen	J Anthony Allen
10782	MIDI	MIDI
10783	Synthesizer	Synthesizer
10784	Electronic dance music	Electronic dance music
10785	Disc jockey	Disc jockey
10786	Mixing engineer	Mixing engineer
10787	Audio mixing (recorded music)	Audio mixing (recorded music)
10788	Remix	Remix
10789	Music theory	Music theory
10790	Electronic music	Electronic music
10791	Chord progression	Chord progression
10792	Daft Punk	Daft Punk
10793	Program music	Program music
10794	Music genre	Music genre
10795	Folk music	Folk music
10796	Musical notation	Musical notation
10797	Music education	Music education
10798	Major chord	Major chord
10799	Chord notation	Chord notation
10800	Slash chord	Slash chord
10801	Accompaniment	Accompaniment
10802	Seventh chord	Seventh chord
10803	Major seventh chord	Major seventh chord
10804	Roman numeral analysis	Roman numeral analysis
10805	Singing	Singing
10806	Vocal warm-up	Vocal warm-up
10807	Vocal coach	Vocal coach
10808	Head voice	Head voice
10809	Modal voice	Modal voice
10810	Vocal register	Vocal register
10811	Falsetto	Falsetto
10812	Voice type	Voice type
10813	Chest voice	Chest voice
10814	Vocal range	Vocal range
10815	Voice teacher	Voice teacher
10816	Vocal pedagogy	Vocal pedagogy
10817	Film score	Film score
10818	Film	Film
10819	Filmmaking	Filmmaking
10820	Silent film	Silent film
10821	Guitar picking	Guitar picking
10822	Lightnin' Hopkins	Lightnin' Hopkins
10823	Buddy Guy	Buddy Guy
10824	Rhythm and blues	Rhythm and blues
10825	Audio editing software	Audio editing software
10826	Ableton	Ableton
10827	Controllerism	Controllerism
10828	Pandora (service)	Pandora (service)
10829	Steinberg Cubase	Steinberg Cubase
10830	Pivot table	Pivot table
10831	Microsoft Office 2016	Microsoft Office 2016
10832	Timesheet	Timesheet
10833	Microsoft Office 2010	Microsoft Office 2010
10834	Microsoft Office 2013	Microsoft Office 2013
10835	Conditional mood	Conditional mood
10836	Disk formatting	Disk formatting
10837	Access Database Engine	Access Database Engine
10838	Fixed asset	Fixed asset
10839	Depreciation	Depreciation
10840	Asset	Asset
10841	Microsoft Outlook	Microsoft Outlook
10842	Excel (band)	Excel (band)
10843	Microsoft Publisher	Microsoft Publisher
10844	Financial analyst	Financial analyst
10845	Database security	Database security
10846	Microsoft OneNote	Microsoft OneNote
10847	Microsoft Visio	Microsoft Visio
10848	Data Analysis Expressions	Data Analysis Expressions
10849	Data model	Data model
10850	Presentation program	Presentation program
10851	Microsoft Power Automate	Microsoft Power Automate
10852	Microsoft Office 2007	Microsoft Office 2007
10853	OneDrive	OneDrive
10854	Pivot (TV network)	Pivot (TV network)
10855	Formula	Formula
10856	Skype for Business	Skype for Business
10857	Skype	Skype
10858	Windows Server 2008 R2	Windows Server 2008 R2
10859	History of Microsoft SQL Server	History of Microsoft SQL Server
10860	Control Panel (Windows)	Control Panel (Windows)
10861	OS X Mavericks	OS X Mavericks
10862	Inbox by Gmail	Inbox by Gmail
10863	Google Docs	Google Docs
10864	Google Drive	Google Drive
10865	Google Calendar	Google Calendar
10866	Zapier	Zapier
10867	Google Slides	Google Slides
10868	SAP NetWeaver Application Server	SAP NetWeaver Application Server
10869	SAP NetWeaver Business Warehouse	SAP NetWeaver Business Warehouse
10870	SAP Business Explorer	SAP Business Explorer
10871	Capacity planning	Capacity planning
10872	SAP BusinessObjects Lumira	SAP BusinessObjects Lumira
10873	BusinessObjects	BusinessObjects
10874	Data migration	Data migration
10875	RAC Limited	RAC Limited
10876	RMAN	RMAN
10877	Incremental backup	Incremental backup
10878	Prezi	Prezi
10879	Touch typing	Touch typing
10880	Zoho Corporation	Zoho Corporation
10881	Crystal Reports	Crystal Reports
10882	Slack (software)	Slack (software)
10883	A New Earth	A New Earth
10884	Meister Eckhart	Meister Eckhart
10885	Eckhart Tolle	Eckhart Tolle
10886	Natural language processing	Natural language processing
10887	Neuro-linguistic programming	Neuro-linguistic programming
10888	Tonglen	Tonglen
10889	Reiki	Reiki
10890	Litecoin	Litecoin
10891	Goal	Goal
10892	Social skills	Social skills
10893	Mindset	Mindset
10894	Will (philosophy)	Will (philosophy)
10895	Confidence	Confidence
10896	Goal setting	Goal setting
10897	Law of attraction (New Thought)	Law of attraction (New Thought)
10898	Crystal healing	Crystal healing
10899	Habit	Habit
10900	Productivity	Productivity
10901	Serotonin	Serotonin
10902	Emotional Freedom Techniques	Emotional Freedom Techniques
10903	Tantra	Tantra
10904	Tantra massage	Tantra massage
10905	Self-hypnosis	Self-hypnosis
